,0,1,class
665,1.2034258440962273,1.8420622206464463,0
666,1.362074224364586,1.9171934068775343,0
667,2.4851039905678443,2.365174237719956,0
668,4.8318347337627285,2.275124452317195,1
669,1.1150092033910792,1.6824641189466303,0
670,5.1066771547907965,2.9488186303106088,1
671,5.533278830139345,2.153928422389485,1
672,1.2208679160119327,1.685900204314423,0
673,2.0037646043262156,2.371434165879985,0
674,4.474826816116641,2.836987739354252,1
675,3.153198701240814,2.0338435453580272,0
676,2.195837991689495,1.0223521897935637,0
677,2.525530398512849,1.476846059778874,0
678,1.9927962723454309,1.5731810499269883,0
679,5.276183050917609,2.947476357466607,1
680,2.459601357376591,2.1104964564175464,0
681,1.3073379344920713,1.224714919626229,0
682,4.881605340862743,2.6210247339361707,1
683,2.09694215257929,2.252311289587845,0
684,5.1468145276014745,2.469710373521991,1
685,3.959530203543231,3.03861580011287,1
686,5.020768442377804,3.3061826205009397,1
687,2.3613651703537415,1.2400350172115076,0
688,2.187856560173146,2.7892277908897523,0
689,5.459251003100781,3.7014137212436236,1
690,1.5379721401560003,2.0193872677498304,0
691,5.160648354297084,2.8825120190934954,1
692,4.7069392609316445,4.0838313555346515,1
693,4.6357759526582525,3.9131698537462687,1
694,5.153624932455063,2.5937291129174334,1
695,2.3302699473385986,1.995800552105173,0
696,5.116658422801081,2.7552731478662733,1
697,4.302100445004219,3.692286099476312,1
698,2.488084352551278,1.7158259242001577,0
699,1.8353382985289635,1.7676373166847625,0
700,4.598763677504082,2.8749070039067433,1
701,1.6218786397112432,2.262603218656191,0
702,5.366788605124583,2.1529299845548584,1
703,4.662666218189413,3.3070596022940353,1
704,4.990164638081988,2.605004635795317,1
705,2.393965671921952,2.401824061511103,0
706,3.830145736641979,2.768661832617225,1
707,5.352176419712332,2.8794489309119813,1
708,4.56507262475365,2.9619045720527275,1
709,4.372978290741168,3.4098469062944585,1
710,5.174449616417728,3.22383956194885,1
711,5.00824524625417,1.885786571023644,1
712,2.1704314220958176,2.150993209303881,0
713,2.8194255529277235,1.41662317490632,0
714,5.160844223403802,4.175272372052051,1
715,1.843495833249578,1.0746952098522449,0
716,2.142322473419354,2.0957912840362964,0
717,1.7256388656233004,1.8929224681475139,0
718,4.652237150605899,2.733334255199071,1
719,5.407505919258859,3.5700955305959283,1
720,4.844021396377701,3.0268406432430006,1
721,6.150863698956437,2.67474025157928,1
722,4.993207691079537,3.1024626194343665,1
723,1.2195032358306523,1.8002923595794065,0
724,1.5802031224406559,2.524767310906168,0
725,4.560304046621911,3.5350734906030326,1
726,3.7437539037909406,3.205604493982458,1
727,4.922657029821592,2.9211196411097142,1
728,2.181550387908111,3.0334187189971074,0
729,2.2828783642463937,1.352737144011551,0
730,5.603437601737832,3.317855446968563,1
731,5.14894751826336,3.772704874096185,1
732,2.3362142267249335,2.1813043668555845,0
733,5.071643285478915,2.977392893467114,1
734,1.2923776844591208,2.0938032161812035,0
735,4.356000626296696,3.062510543367067,1
736,1.899447446049193,2.168176045620374,0
737,1.9063326272847851,2.896486411538444,0
738,2.2445802603672136,2.2812524332285533,0
739,2.832576105787404,2.1922491760546916,0
740,4.572542153812414,2.6142555048380096,1
741,4.229102247485824,3.4135800576701607,1
742,4.410175753073008,2.73640046682577,1
743,5.167227134677717,2.595466767581265,1
744,5.4186831248920955,2.699912695626143,1
745,4.903870224098595,3.2186799642276682,1
746,4.502608861488251,3.670626400804745,1
747,1.6999562771934236,2.0481738478541507,0
748,1.8385824810528228,2.516629635590485,0
749,1.5726013100422482,2.2258047727595156,0
750,4.844280471212262,2.949705548935053,1
751,1.5599262131993126,1.370000807703709,0
752,2.6748984578144563,2.0230918365310684,0
753,5.328331609114678,2.5612104522999797,1
754,2.0170141892479116,1.2750980150307047,0
755,4.817321976233361,3.3910764077489524,1
756,5.782640810545931,3.660771829282574,1
757,1.2927546207385205,2.0658195492603646,0
758,5.555747325757669,3.143227007543294,1
759,1.7479905817650332,1.9195051962140122,0
760,1.861461647891507,0.8587295225715736,0
761,1.9961857368139129,2.486436553812295,0
762,5.932380580079804,4.58960269071125,1
763,4.793242809905397,3.0949919629710054,1
764,1.0521365166386691,3.002809231398655,0
765,1.502288992441458,2.030761768939376,0
766,2.24337356197501,1.429426597535913,0
767,5.435423331948015,2.0676395206935547,1
768,5.453243815022662,2.1541475546595166,1
769,2.1516188561734024,2.3265424025907064,0
770,1.7460850453659198,1.774467453835612,0
771,5.165515695213098,3.287200603900765,1
772,5.582382265693073,2.899657668044754,1
773,4.683052612760098,3.3876395451946872,1
774,5.833583921702291,3.408267064812293,1
775,2.434684754319739,1.8140051692743637,0
776,1.7662635985464847,1.2317444592292413,0
777,2.160592117966881,1.7801516363306877,0
778,0.987961984139649,2.8805916669144747,0
779,4.417790689876664,2.7313936550606748,1
780,4.84868556445678,4.084130468154907,1
781,5.260162489672667,3.787331047920975,1
782,2.9263347975722467,2.016050471993535,0
783,1.5904728758612126,1.350238344402164,0
784,5.632325667010028,2.628120230580059,1
785,5.341824948622293,2.6031232489361393,1
786,2.0397903143475338,2.6481670708320566,0
787,5.22475497849457,2.8933967275871977,1
788,4.959557406837738,2.454102256599188,1
789,2.0734423488171845,0.9897272135925361,0
790,2.699976823475614,2.2281430124605226,0
791,1.7297590832901442,2.429828686357593,0
792,2.4885215086856087,1.3541705083216267,0
793,5.130366052126059,2.4477457559070706,1
794,3.8200425081562095,3.4346714110966414,1
795,1.2506262098023568,2.0546970046442223,0
796,2.234447907001865,2.7574837806631463,0
797,5.307545185038319,2.9862673046528596,1
798,4.785354558990231,3.02126177994808,1
799,4.668475597220073,2.8959403806617137,1
800,5.930972816927993,4.266026409465995,1
801,4.584238432514246,3.033248221374204,1
802,4.996838726956947,3.0338140567148937,1
803,5.506045648535877,3.5727251233968405,1
804,2.1975520270817936,2.0949521807168523,0
805,5.600923231568755,2.3965255608661673,1
806,2.456415089136866,2.1253167175667556,0
807,4.599969971909265,2.9825052136359798,1
808,4.85076085197988,3.561953464150159,1
809,5.103807169961048,2.3101137243150602,1
810,1.0046008201623293,2.4532958933365703,0
811,4.650984844167836,3.286353548497441,1
812,2.286754073667574,2.6721516189234125,0
813,2.223208853578053,2.097044504581186,0
814,2.1000556797718857,2.7591430935020123,0
815,2.3285183861818277,2.1874690768166425,0
816,1.9041392128331034,1.702989280756621,0
817,4.505380639663319,2.5507181542327566,1
818,1.944914310085334,2.3270731082123333,0
819,6.410333624415623,2.8796051646597083,1
820,2.5257792000794907,2.2646361183569654,0
821,5.480829567686657,3.131240164297021,1
822,4.677951532458024,3.2060810007062663,1
823,4.871606042831062,3.3447659220968866,1
824,4.7854593462561645,2.8138623267455234,1
825,1.9269259833956682,2.7474041637527042,0
826,1.717687955895816,2.111817976215063,0
827,1.7944050173732065,1.607722239209484,0
828,1.141922942926418,0.6736541393962932,0
829,5.443871514357594,2.3901401339738277,1
830,1.7147239719157843,1.2888719491619653,0
831,1.567195053069235,1.9863774025368013,0
832,1.5790677063873995,1.4315905258181454,0
833,1.3960575341989878,2.1379177811946395,0
834,1.8979624099665173,1.5898763647571716,0
835,1.982551785495156,1.9816099602036157,0
836,1.9543920596085844,2.4387012586194428,0
837,4.6334577524255804,2.583761822295202,1
838,2.460824946507015,1.6430899029474113,0
839,5.051609943083024,3.7897870396563755,1
840,4.82789297215438,3.7533118328615265,1
841,1.8374731175365189,2.069581537731302,0
842,2.3135251370718817,1.5247801073641363,0
843,4.9596707803511135,2.4747957158191047,1
844,2.0050475976313717,2.2179683177817138,0
845,0.8393389012152837,1.733525565683301,0
846,4.780114395526469,3.568516949921589,1
847,2.3165777499302527,1.419019394033477,0
848,1.3919969705702457,2.0980342311211033,0
849,5.377794268544087,2.382142133032711,1
850,1.5323851064130938,2.2966451276306437,0
851,5.192956679280744,3.1250433658729846,1
852,2.5997662654015996,2.6451134813091333,0
853,5.281452137374027,3.1091068465418537,1
854,1.9548820123108501,2.5946796025439545,0
855,5.055124888114294,3.0755844835084902,1
856,2.2114530823747716,2.0211214294250492,0
857,4.57347698813721,3.3709358188768803,1
858,4.410877483820728,3.10104038879867,1
859,2.3351483101012804,2.0486745465355995,0
860,4.8222607032544085,2.842908393410539,1
861,4.9025388978521045,3.5004925758679857,1
862,4.891488133318835,1.8683325518861265,1
863,5.695485584789432,2.378827625420233,1
864,1.374385784091655,1.7397413663036039,0
865,4.079772669393391,2.497132722301745,1
866,5.756943478041644,2.7852117492874258,1
867,2.244005527753494,1.5154200940582725,0
868,2.1260188536134654,1.6996651057589738,0
869,4.606812114104709,3.037685422259111,1
870,4.918483723874605,3.0678400307044535,1
871,5.377744426633277,2.782103648347758,1
872,5.4827135725059595,3.007033420454225,1
873,2.13469111328887,1.6699292092680897,0
874,4.440237360092685,2.19695250106936,1
875,5.502964683429799,3.1126704863557966,1
876,4.7439878455214215,2.420582232040083,1
877,5.284510503894223,2.653758480076045,1
878,5.187931917211993,2.5850950320359836,1
879,2.0074218940282575,2.106937400389424,0
880,5.666926250770435,3.0253878741849274,1
881,5.300600935754834,3.250905448272226,1
882,1.5784945906286343,2.33173513365164,0
883,1.5171534261258772,2.033625342361251,0
884,2.899964603294346,1.3416007806902606,0
885,5.157158828045992,3.1238502095013905,1
886,5.380042581948517,3.137429913098431,1
887,1.9696908344266015,2.3168181815553934,0
888,5.146552438403861,2.4929122962844525,1
889,1.9200193892127895,2.759732782380401,0
890,5.113202324972315,2.938372000155803,1
891,5.345530237963945,3.24207412108577,1
892,4.6447224524646815,3.526914658322955,1
893,5.31124520376203,2.029615000892994,1
894,1.705753252847288,1.6377125926618987,0
895,1.875414295173831,3.1160453666757513,0
896,5.229469166542339,2.6006646169861503,1
897,1.3625899670462895,0.9932482873474144,0
898,1.3337855001990386,1.7315540549086297,0
899,4.982208244978483,2.600746086223333,1
900,4.771089245085054,2.4879449219677285,1
901,2.413294748722119,2.613118504850614,0
902,2.411305532886474,2.523487755988227,0
903,1.6212740277403244,1.990575152842255,0
904,2.6172498887883062,1.8909846632218075,0
905,1.6157981257030558,1.63435026046735,0
906,2.554003274694203,2.7791269430813452,0
907,5.1307843193223714,2.4810183526198815,1
908,2.054782042316274,2.7216578879640014,0
909,1.7277060377667115,1.2981245758816293,0
910,4.905043278386012,3.7568960702044096,1
911,1.770620717048921,1.464430627024166,0
912,0.8019931673804397,2.4621987430311556,0
913,2.2553166073733664,2.4167625730696125,0
914,4.994726883477997,3.6186381543653168,1
915,2.130083412883467,2.3583433042294777,0
916,5.08247505042663,2.5890503498262847,1
917,1.8849677919794936,2.0992277671289328,0
918,5.439843660185468,2.860432202643116,1
919,5.500305198351652,4.177647020506882,1
920,1.8712646759854228,0.9560130697603519,0
921,3.9167963358606075,2.898194720189804,1
922,2.021309064683628,1.775269394330456,0
923,5.247046335171623,3.3253500437519765,1
924,3.4041648052980245,2.003966866697549,0
925,1.4347989182510772,0.9496142275015169,0
926,2.695927382008094,3.015929506052446,0
927,5.398570708296095,3.0343273670310364,1
928,4.456291291001038,3.0290893158556944,1
929,4.710292532293917,2.318119601475149,1
930,5.4952170788134005,2.7315247281726567,1
931,2.000823458365828,1.9894194182080038,0
932,3.9585547583067204,3.0951900233709315,1
933,2.0407327622936307,2.3959995534595326,0
934,4.777911054975381,3.075724730393258,1
935,1.526735117227433,2.2724426058060003,0
936,1.1344737498165036,1.7966968249710005,0
937,4.906189893212669,1.3124901414185943,1
938,1.306717878991881,1.5191403937026402,0
939,4.899504150183183,3.582403546425527,1
940,4.2596245717733945,3.5326707591521807,1
941,4.890762674385996,2.6543817124304017,1
942,5.202583274412247,2.9648985417890907,1
943,4.3718439508284295,2.8309164894340437,1
944,4.80581979297483,2.867081678942415,1
945,5.197562231867394,2.197455513177181,1
946,4.956700738136068,3.1843127121253465,1
947,2.1988685812260376,1.9975411545002764,0
948,1.9155733982811995,1.8510119261811346,0
949,1.887065984506135,1.9817500580005707,0
950,1.2978599096618546,1.6540625133620595,0
951,4.685563932216538,2.5197965928112187,1
952,5.139085925303554,3.2868784282796795,1
953,5.476137891656572,3.072543349987213,1
954,1.2153140178366528,2.542600875170188,0
955,5.236192946335485,3.7206295800847005,1
956,5.5279982508175305,2.949996696894808,1
957,4.596256268783043,3.822811077045993,1
958,1.991518713373581,2.7737159720274955,0
959,1.909227740998734,2.024888359631224,0
960,1.1876642702458595,1.8642041283703386,0
961,4.1510405892824815,2.851155630197663,1
962,4.855257879721062,3.2953170433336405,1
963,4.712417319847303,3.2508660307742,1
964,2.2329029121667294,2.690752410584004,0
965,5.869768606773249,3.0145336617513574,1
966,5.239855010814457,3.2174552141484996,1
967,6.2314878233350415,2.7520329978507347,1
968,1.9528819527354448,2.1671430544477546,0
969,5.134441018623157,3.2403567960599022,1
970,4.952242324026376,3.007623707607009,1
971,1.3198885838160535,3.1121735944240374,0
972,1.1492813168105385,2.6766551971337975,0
973,4.944043294051316,2.819421518212112,1
974,5.312831156923196,3.873435955693223,1
975,1.4219145026296243,2.5675051346869497,0
976,2.112929733027173,1.5482912938242317,0
977,4.382326849600999,2.494282318418204,1
978,2.1397275522036665,2.1121738988534,0
979,2.0046422241998494,1.6975320842306851,0
980,4.766231514223384,2.4542784969396236,1
981,4.857181494670709,2.3704986533623886,1
982,1.6439203491116534,1.982411798351868,0
983,2.182079579553732,1.5245580134454173,0
984,4.836260934842449,4.358805030279526,1
985,2.3408106544618676,2.2047138155707984,0
986,4.865452422351057,2.552786565134932,1
987,5.216616470791102,2.0920122662894753,1
988,1.9057890750315143,2.8298951287764553,0
989,4.527692358107216,2.559403867335187,1
990,5.150339625945947,2.4385262241801886,1
991,5.7255787278971635,3.444716371336445,1
992,1.4878460304369792,2.3420987046228983,0
993,1.419766982538015,2.2470389809956255,0
994,2.455705293270644,1.865918601673252,0
995,4.118920590299346,3.4335174279622556,1
996,2.2897605081837917,2.0198185594488374,0
997,2.699165978272383,1.0136822782519497,0
998,0.9460931708112854,3.210352717635165,0
999,6.212570464929881,2.7300416100982554,1
1000,1.6602800380537985,1.976403102112449,0
1001,1.7780348277645341,1.5314380082059067,0
1002,2.021800893507151,2.411316384465338,0
1003,4.45211021684819,3.265109960045987,1
1004,4.9405004890547275,3.215944949871643,1
1005,4.93523485510079,2.6269100739205125,1
1006,2.176369054355234,1.888471425784565,0
1007,4.897437529276654,2.771518254374225,1
1008,1.1579706190677403,2.270852737593276,0
1009,4.850716579617409,3.4394044818217697,1
1010,5.277487161764647,3.8173221803101645,1
1011,2.1738129141446896,1.60145634879794,0
1012,5.139797728658438,3.549394256393562,1
1013,5.172446269347945,3.0108072291900467,1
1014,1.3357259480640216,2.0690865087880934,0
1015,4.75889405747037,3.4106853430749475,1
1016,2.1055865128463536,1.9643790177681317,0
1017,2.2445920892807627,1.7439996407267166,0
1018,1.9480818715138462,2.6051920628729803,0
1019,2.437061864256991,2.1980227168262774,0
1020,2.417015083001978,1.9844265911756263,0
1021,2.1288560193125754,2.4885815359058245,0
1022,2.831160299523786,2.5588536869537517,0
1023,5.721128781059398,3.343836559491512,1
1024,5.256396717017671,3.1376028734633894,1
1025,1.4006615694279676,1.8200612809097854,0
1026,5.1260510574412335,2.9559521262545547,1
1027,1.7126342090549402,2.434485516562374,0
1028,1.7570364993696717,1.0204971632430249,0
1029,2.043177635161446,2.311955540672914,0
1030,4.67903089857652,3.1251347796686355,1
1031,2.34253124356547,1.8002953563875383,0
1032,4.8224630325673505,2.5352948862671627,1
1033,2.6160335555407865,1.3268011575806815,0
1034,2.22775204822374,2.0605680928371304,0
1035,1.6894229444725402,2.0817842281706715,0
1036,5.402529626137836,3.477615886272897,1
1037,4.884066051775324,3.6255145948284904,1
1038,4.5898339332808495,2.7549784934551615,1
1039,4.902788945694044,3.661674799810551,1
1040,4.796416679606303,2.221648821493666,1
1041,5.373746288011106,2.8653906193164604,1
1042,1.4722685673761418,2.680417473599856,0
1043,4.561091752859196,2.8270551932567765,1
1044,1.9632342409089167,2.4118586965817777,0
1045,1.6617225900901935,2.8557669726582366,0
1046,4.978382136311792,3.1934231514607596,1
1047,5.443752201789443,2.6771071069909707,1
1048,5.981726630794477,3.384183315253656,1
1049,2.654028621421686,2.7059913402844673,0
1050,4.421391617967333,2.8197386712633605,1
1051,1.850942652125983,2.3857591917948535,0
1052,4.704205670918298,3.649632619998088,1
1053,1.9136117240869361,1.8627845916566017,0
1054,2.4574741110642586,1.7641592394815195,0
1055,2.163357153331953,2.0375989184129257,0
1056,2.3813204162699444,2.346357513698166,0
1057,4.275973024174887,3.5090844720101195,1
1058,2.9069350510703784,1.2566532921409164,0
1059,4.967261709639181,3.077205713547168,1
1060,5.047895816339638,3.6502471526165827,1
1061,5.935327817753524,3.529152456649789,1
1062,4.543376956914691,3.6118850280601493,1
1063,4.833582478936112,3.284940591274919,1
1064,1.5437600071404916,2.288073035749637,0
1065,4.935828899609143,2.494765886494985,1
1066,4.944169879551719,2.796308629859837,1
1067,4.590103130459921,2.668062942901861,1
1068,4.901720208083373,2.947533765389522,1
1069,2.306955058223621,1.7308730164882324,0
1070,2.368024095834807,2.0502747960093104,0
1071,5.391130217397087,2.5655322226787276,1
1072,5.027831113369716,3.2480529831937694,1
1073,5.097642690557539,2.3685417015602157,1
1074,3.90777730217595,2.766750577798426,1
1075,2.7111799958264844,2.362628009625791,0
1076,5.048130360273457,3.970303420641627,1
1077,5.276624896258012,3.303624986650992,1
1078,5.158721852585961,3.426131266760202,1
1079,5.240096429806683,2.1250585138855946,1
1080,1.644486359528868,1.3978262782725623,0
1081,4.732287931035674,3.2767384185417288,1
1082,1.5200620951525392,1.841941929335206,0
1083,2.1895260157622416,2.139734300968527,0
1084,4.289314651915541,3.4337538246565433,1
1085,4.668693137015402,4.136303718693036,1
1086,1.5693437511755524,1.517469158914831,0
1087,4.708202696044419,3.252967886395642,1
1088,2.0179656250328497,2.5816561388221313,0
1089,1.9159377413266978,2.4296569883129595,0
1090,2.2055791929949367,1.5756439333775587,0
1091,4.647592162353671,3.367652816325749,1
1092,4.210709784016433,2.5139251036470993,1
1093,5.0593913882177,2.3131199864419836,1
1094,5.851520506649081,3.09321572031253,1
1095,5.2728016715899395,2.9972565823705644,1
1096,1.690299000119214,2.1190346951096766,0
1097,2.142159043393168,2.0026590903117185,0
1098,5.1869713645389375,3.899329872364878,1
1099,2.7512828766735273,2.01539766278117,0
1100,2.95572839497287,2.55384493709121,0
1101,4.809236181240749,3.217783872721232,1
1102,2.686518057090718,2.4515582172134893,0
1103,2.6134938123051454,2.8633910691484257,0
1104,4.355007895046627,2.115455520281606,1
1105,5.34563410925453,3.836451860228143,1
1106,2.152106691341841,2.946254416147582,0
1107,2.0848157387126753,1.5802891717513514,0
1108,5.4030084218242,2.6987050070414327,1
1109,4.827949246392839,3.1946260474692845,1
1110,0.6695660658877212,2.6390737782518006,0
1111,2.333206986600752,2.2009788060132993,0
1112,1.831335278422374,2.166069979388051,0
1113,0.830602777565902,1.6015264062800516,0
1114,1.4859626142423745,0.4730011960081557,0
1115,5.417849173452598,3.579300752381154,1
1116,5.5736514341222865,3.3725509670077405,1
1117,4.916315710690553,3.0824299873941667,1
1118,1.6373945901488614,1.911300752134404,0
1119,2.021406049013229,2.868115621858686,0
1120,1.756060029105956,1.4970554586251943,0
1121,4.6592182630114145,3.0769444190070043,1
1122,4.87916430081173,3.6135881104221466,1
1123,0.5469199903855784,2.596148732636823,0
1124,4.566222541649495,2.940032462916775,1
1125,5.382604799222878,2.384223125265335,1
1126,2.712978562182075,2.029508444964021,0
1127,2.0674344808442373,1.990648536327342,0
1128,4.965903829406732,3.7349251926108598,1
1129,0.6508066482143351,2.8062632230246827,0
1130,5.3444805534454725,3.7190647325980635,1
1131,1.1628640560717625,1.104729288945848,0
1132,2.0394457222044244,2.5236726070017794,0
1133,3.083853789354417,1.489469894756252,0
1134,2.4033822455958935,2.582011420110586,0
1135,5.329564918331565,2.4276993487452354,1
1136,2.6116564498253023,0.940396452849201,0
1137,5.1454198437822045,3.3618773558834527,1
1138,1.4251519889898512,1.5602084502576359,0
1139,1.8488137359990109,2.066172815602116,0
1140,5.017679394512304,2.3368394072592427,1
1141,2.3424375379334066,2.057111010887249,0
1142,1.5950105374940282,2.0317180909091395,0
1143,4.303330531180718,2.536527166297698,1
1144,4.943075972765041,3.14760728885024,1
1145,4.185111008565615,2.97160736014739,1
1146,1.963637866813674,2.2749449159913953,0
1147,1.6935563960524698,1.715487257998004,0
1148,4.291029644821073,3.023689312801885,1
1149,5.003521736237702,3.260414463442471,1
1150,4.471923884743766,3.5822276426092228,1
1151,2.7420865754340324,2.1205051552120406,0
1152,2.73743163954342,1.4160372849502796,0
1153,5.2548773981695,3.2115905951483503,1
1154,2.3658880841029184,0.8421395522628963,0
1155,5.065455053871707,3.387506123241674,1
1156,1.7359211143870623,1.3438901805018482,0
1157,5.061002377922697,2.9578490097014076,1
1158,5.29841547186678,2.615387907840474,1
1159,4.250782079450534,3.389618870788337,1
1160,5.186877683869337,3.0196650063240513,1
1161,4.329508018101909,2.747460741624522,1
1162,2.262924613732294,1.6372615980276206,0
1163,2.291630241462904,2.0965854319275135,0
1164,2.9181163212830272,2.3310926298464483,0
1165,1.738579308372919,2.3702760251830943,0
1166,5.520794815874961,3.000142370993647,1
1167,2.277974391515664,2.189414513273313,0
1168,2.0985340155557846,1.5531718677748354,0
1169,5.5189359231643405,3.484388771014255,1
1170,2.1931584759780063,1.9653529968554642,0
1171,1.5556583745567716,2.187117009328883,0
1172,5.136833072625367,3.006284378730455,1
1173,2.4081332229113257,1.7469162450854692,0
1174,1.6902516762331863,2.5300737445969426,0
1175,4.5718947330568955,2.7904908871264,1
1176,2.0454857478260533,1.7862959985133928,0
1177,1.7949574407052205,1.9153744537594184,0
1178,2.619982987615435,1.9258643288817405,0
1179,5.043772348888054,2.3377141188957844,1
1180,4.5526785612542255,2.215218281460631,1
1181,4.868686012306852,2.7814275527748173,1
1182,4.150235500409527,2.8890589804401907,1
1183,4.616653895730207,2.647333969349659,1
1184,2.355091973308921,1.564777059655893,0
1185,1.2556888366598966,1.8667767932526365,0
1186,4.738327503218747,2.5782733818481818,1
1187,1.77690630432597,1.9557405579245388,0
1188,4.836118260600046,3.4697365590393248,1
1189,4.955025175455996,3.2286999044834577,1
1190,5.046461444867581,2.834397322023619,1
1191,2.8090528223417444,1.2835420563201652,0
1192,2.1491828424765074,2.1532605557944815,0
1193,2.669005184013823,2.1816113567155244,0
1194,5.297680213527526,2.77661139820288,1
1195,4.4568282068832055,2.210824975463828,1
1196,1.145735291428106,1.7526125496177862,0
1197,5.229002672606705,3.5098566350529956,1
1198,2.321608298172329,1.4330205353156202,0
1199,6.43276146117368,2.942840014801898,1
1200,1.4881698752244765,2.5074240390047486,0
1201,2.2556273668612556,1.6907853928123469,0
1202,2.203261143323953,2.6589031791665585,0
1203,1.0858468064837206,2.197794308685393,0
1204,5.354741301802953,2.8062783003802023,1
1205,1.3687686147228506,1.5238844934642126,0
1206,4.4380991676105195,1.9442053056168869,1
1207,5.203682755583187,2.9399621794692044,1
1208,4.861536916532567,2.8684777550160314,1
1209,4.658106430369364,2.685119066656483,1
1210,1.6698855299300666,3.0257202679049477,0
1211,5.503034760317518,2.753123425936633,1
1212,2.1480645141251653,2.462300053159124,0
1213,1.9161474854528548,1.1835737531735626,0
1214,1.1937090929689491,2.0237357260635433,0
1215,2.5676532414957585,1.9288917979519955,0
1216,5.340525707241058,3.255126051993197,1
1217,5.446550418090304,3.19226089642079,1
1218,5.054081430429262,2.0596296578341358,1
1219,5.189238839648188,2.916663401923873,1
1220,5.7261561997586465,3.1048504343136103,1
1221,4.939870331779644,2.6821415133629087,1
1222,2.443317040737882,2.0036980164862714,0
1223,4.8285965574551835,3.4010043455518653,1
1224,4.7724154455164545,2.4848512430019785,1
1225,2.574119772716884,1.5735509191067205,0
1226,1.644771543840869,1.9729475592970376,0
1227,4.353351699782899,3.491094133398544,1
1228,4.528653372192593,3.2965990720273077,1
1229,1.9103699071980418,2.0318743865873934,0
1230,4.824121498803449,3.7292120030180147,1
1231,3.317464738945161,2.3481940634642053,0
1232,2.233785918211193,1.7187457835729016,0
1233,1.006298651458613,2.0212442266534034,0
1234,2.426447966062564,2.6521053585935253,0
1235,2.0837668133116076,1.6163816465934868,0
1236,2.0729890190012994,1.2430669610236693,0
1237,2.1926523560760036,1.9415682552816467,0
1238,5.020640769170814,2.8499812018551696,1
1239,2.5693344337461044,1.7615940719855696,0
1240,1.8104849383785853,2.005149841817897,0
1241,4.559382781169453,2.1138172933120947,1
1242,2.243257872024385,2.071157598240129,0
1243,5.266482164327465,3.356454768532276,1
1244,4.829879455063667,3.601434969247824,1
1245,1.1324236160548988,2.3024998033756656,0
1246,4.633432725414396,3.118439534470669,1
1247,5.7086637696341915,2.569693873712441,1
1248,2.6033611514498256,2.027665669393084,0
1249,1.6696685983781276,1.954817092701024,0
1250,5.33886472359231,2.802893607556112,1
1251,5.595437313785787,2.981529985238808,1
1252,5.367659975233806,2.741245850490484,1
1253,4.995991527904933,3.010323149619627,1
1254,2.1044949893774936,2.133537197384793,0
1255,5.626772910799938,3.176352470949111,1
1256,1.2057201814575726,1.9942968554450617,0
1257,2.403267109627987,2.2170208803165865,0
1258,2.5196387873222807,2.4572508501917842,0
1259,2.566586844626284,1.3109351957711204,0
1260,2.64021531436172,1.4272814892157824,0
1261,1.985828835305633,2.8362066293395327,0
1262,1.7158404159695624,2.112755159078698,0
1263,5.68619380494776,3.3225692343811843,1
1264,5.484561970398186,3.796234254458803,1
1265,2.65605240449771,1.5095149234000975,0
1266,2.293236163723133,1.2917213248067951,0
1267,3.7457994132219654,3.1496495964430586,1
1268,2.0923725873014356,1.9768361112258455,0
1269,2.4404368183277496,3.1098288743897218,0
1270,5.441074847991752,2.677923988255137,1
1271,5.030481531433473,3.6338316804298487,1
1272,4.924794939892348,2.701746845778938,1
1273,4.224959724172302,2.2843832084393596,1
1274,1.7139219676001152,1.6636400732679917,0
1275,4.614070554897666,2.588409252988675,1
1276,5.074617316017796,3.1531108872100786,1
1277,5.3754364070526,1.6048892971835094,1
1278,2.0339118152494584,1.7661551543134917,0
1279,4.449434370388481,2.623617748562959,1
1280,2.2268926709777634,2.361196730707029,0
1281,5.547585740707048,2.92177725373365,1
1282,5.0035496811224505,2.3542958395395677,1
1283,2.4411010817560577,2.068362940186414,0
1284,4.739828301832501,3.0687784487366425,1
1285,2.0789922627478594,2.6323198510553985,0
1286,4.808452100523749,3.9047575726763903,1
1287,1.490293165500733,2.140764102488244,0
1288,3.832186061761892,3.260121428640335,1
1289,5.236769590539913,3.0263532971077844,1
1290,2.6841920544679954,1.592933840476365,0
1291,4.612367863435475,4.054024626869628,1
1292,5.555939889734665,2.8928143433230504,1
1293,5.087448860618703,2.1018319277986577,1
1294,4.956346044785915,2.794567948695697,1
1295,1.5391555542522388,2.4033707136780618,0
1296,2.0317629038167007,1.82422870670297,0
1297,4.473984361780408,2.9558451494312967,1
1298,2.2552367045138157,2.472147045038558,0
1299,2.631213528167539,3.190772366888618,0
1300,4.646252932967455,2.310470357783376,1
1301,2.0729460510130453,1.8332078696741134,0
1302,4.579990652937707,2.073756357547399,1
1303,4.14454225869255,2.7501376203941947,1
1304,4.278798511621731,2.3502658359178192,1
1305,2.0625610728197508,1.4644005303211711,0
1306,2.094608465585759,1.9125715597082393,0
1307,2.4758189473821988,1.415245757862209,0
1308,2.2767233380699397,2.560559039069949,0
1309,5.06845511171247,2.8081587872083476,1
1310,1.551856887139687,1.9784946536135812,0
1311,5.915221684712189,3.077055997573521,1
1312,1.695878038105082,1.9421393254537471,0
1313,4.393878052949584,3.3550068542931206,1
1314,5.610430388264788,2.9206280350675153,1
1315,5.670467032679834,3.805946536372125,1
